Applicant_ID,Month,Annual_Income,Employment_Status,House_Status,Employment_History_Years,Online_Spending_Behavior_Score,Utility_Bill_Payment_Score,Number_of_Open_Accounts,Monthly_Debt,Credit_History_Years,Food_Expense,Transportation_Expense,Home_Utility_Expense,Shopping_Expense,Environmental_Spending,Loan_Amount_Requested,Loan_Term,Purpose,Approval_Status,Defaulted,Number_of_Delinquencies,Days_Late
63,7,76000,part time,Rented,14,61,93,1,2385.648133,11,867.7745344,390.34751,296.414087,694.7770666,363.1250481,16101.45567,17,Medical Expenses,Rejected,0,5,0
63,8,76000,part time,Rented,14,61,93,1,2385.648133,11,873.0706704,801.1058944,759.7002947,731.1827763,423.3985644,16101.45567,19,Major Purchase,Approved,0,2,0
63,9,76000,part time,Rented,14,61,93,1,2385.648133,11,753.0996588,186.7140039,172.3160477,674.9310532,323.3311015,16101.45567,21,Major Purchase,Rejected,0,0,0
63,10,76000,part time,Rented,14,61,93,1,2385.648133,11,1756.245062,1248.267938,387.4914247,680.7790281,214.9774134,16101.45567,13,Medical Expenses,Rejected,0,0,0
63,11,76000,part time,Rented,14,61,93,1,2385.648133,11,970.4106874,609.4344722,435.7946263,759.1150583,99.20895213,16101.45567,12,Medical Expenses,Rejected,0,5,0
63,12,76000,part time,Rented,14,61,93,1,2385.648133,11,1106.115681,1141.17978,428.4057132,1123.289433,372.1594004,16101.45567,24,Major Purchase,Approved,0,2,0
64,1,61000,full time,Rented,14,85,83,5,839.5198791,16,943.0384258,451.036987,267.433181,1147.38163,254.9143585,7550.433123,22,Home Improvement,Approved,0,1,0
64,2,61000,full time,Rented,14,85,83,5,839.5198791,16,1966.996191,338.8636633,663.4923907,1111.002611,89.54322011,7550.433123,12,Debt Consolidation,Rejected,0,0,0
64,3,61000,full time,Rented,14,85,83,5,839.5198791,16,815.2731784,365.2656203,176.7621286,561.6257174,166.9336027,7550.433123,9,Major Purchase,Approved,0,5,0
64,4,61000,full time,Rented,14,85,83,5,839.5198791,16,2258.069222,1248.592641,619.2187075,2089.573869,390.7385771,7550.433123,6,Major Purchase,Approved,0,3,0
64,5,61000,full time,Rented,14,85,83,5,839.5198791,16,1475.084268,761.5734928,290.8155421,827.8547382,561.6632141,7550.433123,8,Debt Consolidation,Approved,0,0,0
64,6,61000,full time,Rented,14,85,83,5,839.5198791,16,507.8919419,146.3579121,225.7284076,301.316119,203.9326159,7550.433123,9,Debt Consolidation,Approved,0,5,0
64,7,61000,full time,Rented,14,85,83,5,839.5198791,16,2163.579073,836.7981087,1088.448798,2108.362036,284.496291,7550.433123,16,Debt Consolidation,Approved,0,1,0
64,8,61000,full time,Rented,14,85,83,5,839.5198791,16,400.0967684,506.7437598,280.5660803,807.0627243,290.4113961,7550.433123,20,Medical Expenses,Rejected,1,5,60
64,9,61000,full time,Rented,14,85,83,5,839.5198791,16,2132.069313,542.3457603,667.9807438,924.8549845,248.4020454,7550.433123,24,Home Improvement,Approved,0,4,0
64,10,61000,full time,Rented,14,85,83,5,839.5198791,16,1444.561504,275.5096303,422.4595855,580.597843,116.5974546,7550.433123,7,Medical Expenses,Approved,0,0,0
64,11,61000,full time,Rented,14,85,83,5,839.5198791,16,1623.331106,307.5215348,377.3831219,1785.099943,501.3740175,7550.433123,9,Debt Consolidation,Rejected,0,4,0
64,12,61000,full time,Rented,14,85,83,5,839.5198791,16,784.0075713,914.080193,466.2308325,540.8937999,238.4179037,7550.433123,16,Home Improvement,Approved,0,2,0
65,1,37000,full time,Own,14,43,13,3,509.8271253,16,1051.091429,1121.826385,482.6738514,753.4193942,590.0416307,3697.886715,20,Medical Expenses,Rejected,0,4,0
65,2,37000,full time,Own,14,43,13,3,509.8271253,16,822.760946,818.4616187,463.1930597,1334.449402,195.2748349,3697.886715,15,Home Improvement,Approved,0,1,0
65,3,37000,full time,Own,14,43,13,3,509.8271253,16,848.8166071,812.1309489,252.1574867,1240.454598,397.1108749,3697.886715,23,Home Improvement,Rejected,0,5,0
65,4,37000,full time,Own,14,43,13,3,509.8271253,16,1452.278731,668.3487797,930.1999948,895.4673005,694.9349655,3697.886715,20,Home Improvement,Approved,0,3,0
65,5,37000,full time,Own,14,43,13,3,509.8271253,16,1467.68611,630.7283083,832.6671969,1689.415475,145.539922,3697.886715,14,Debt Consolidation,Approved,0,4,0
65,6,37000,full time,Own,14,43,13,3,509.8271253,16,767.469428,395.0451344,504.7803436,658.0434451,286.0185064,3697.886715,22,Home Improvement,Rejected,0,3,0
65,7,37000,full time,Own,14,43,13,3,509.8271253,16,1078.821524,513.4166894,467.3909671,612.3981399,246.9477528,3697.886715,14,Home Improvement,Approved,0,2,0
65,8,37000,full time,Own,14,43,13,3,509.8271253,16,826.1439972,678.7530453,233.9863489,611.9320233,210.1431245,3697.886715,21,Medical Expenses,Approved,0,4,0
65,9,37000,full time,Own,14,43,13,3,509.8271253,16,1227.016526,839.6307975,371.3887926,521.8335258,471.8195771,3697.886715,20,Medical Expenses,Approved,0,2,0
65,10,37000,full time,Own,14,43,13,3,509.8271253,16,764.9915856,528.2699919,851.973477,1632.729428,363.29237,3697.886715,7,Home Improvement,Approved,0,1,0
65,11,37000,full time,Own,14,43,13,3,509.8271253,16,832.1561785,382.4451476,584.5612531,1293.755146,58.74728046,3697.886715,24,Home Improvement,Rejected,0,3,0
65,12,37000,full time,Own,14,43,13,3,509.8271253,16,1570.243675,929.8021976,948.0233329,1789.02711,245.6014651,3697.886715,13,Home Improvement,Approved,0,4,0
66,1,32000,full time,Own,9,78,24,9,353.0747361,16,646.4938074,407.1183882,345.3089185,387.4560084,250.4230814,15777.67083,21,Medical Expenses,Approved,1,5,76
66,2,32000,full time,Own,9,78,24,9,353.0747361,16,540.2031793,291.8303354,253.6644755,235.2326431,63.71991586,15777.67083,15,Debt Consolidation,Approved,0,5,0
66,3,32000,full time,Own,9,78,24,9,353.0747361,16,912.4435624,525.5003758,1056.960757,1868.041513,677.326001,15777.67083,6,Major Purchase,Approved,0,1,0
66,4,32000,full time,Own,9,78,24,9,353.0747361,16,323.1373528,332.953135,241.0134222,172.0143138,156.0032968,15777.67083,16,Medical Expenses,Rejected,0,2,0
66,5,32000,full time,Own,9,78,24,9,353.0747361,16,1091.612255,1121.051449,451.8366421,1949.990223,221.7222826,15777.67083,18,Home Improvement,Approved,0,0,0
66,6,32000,full time,Own,9,78,24,9,353.0747361,16,702.0579671,936.6640659,568.6142218,1418.455452,267.7332594,15777.67083,7,Debt Consolidation,Approved,0,0,0
66,7,32000,full time,Own,9,78,24,9,353.0747361,16,825.571167,534.5998846,209.4552984,704.7066517,168.0929822,15777.67083,10,Major Purchase,Rejected,0,3,0
66,8,32000,full time,Own,9,78,24,9,353.0747361,16,998.6858504,384.4417923,507.5549751,760.728669,500.5096459,15777.67083,12,Major Purchase,Rejected,0,4,0
66,9,32000,full time,Own,9,78,24,9,353.0747361,16,1861.761231,780.211141,449.2187446,1319.347042,152.6193844,15777.67083,24,Medical Expenses,Approved,0,0,0
66,10,32000,full time,Own,9,78,24,9,353.0747361,16,224.9356702,221.0976896,194.7019443,260.2744588,79.78238084,15777.67083,7,Medical Expenses,Approved,0,1,0
66,11,32000,full time,Own,9,78,24,9,353.0747361,16,836.6536568,593.3871925,495.7394291,607.4313303,224.5129359,15777.67083,22,Debt Consolidation,Approved,1,2,26
66,12,32000,full time,Own,9,78,24,9,353.0747361,16,427.2123501,473.2881778,437.762315,892.3617667,96.5013071,15777.67083,15,Home Improvement,Approved,0,5,0
67,1,72000,full time,Own,5,34,12,11,1259.471033,17,1396.64328,1046.59866,494.846808,1372.26488,395.6688784,10315.89051,7,Home Improvement,Approved,0,1,0
67,2,72000,full time,Own,5,34,12,11,1259.471033,17,311.2263843,265.0254649,236.352061,511.2854816,63.54411787,10315.89051,20,Medical Expenses,Approved,0,4,0
67,3,72000,full time,Own,5,34,12,11,1259.471033,17,960.8925619,622.1015182,451.3281131,376.5737253,262.6379363,10315.89051,16,Major Purchase,Approved,0,3,0
67,4,72000,full time,Own,5,34,12,11,1259.471033,17,852.632512,736.9306138,651.8501992,1503.723012,99.95988383,10315.89051,21,Home Improvement,Approved,0,4,0
67,5,72000,full time,Own,5,34,12,11,1259.471033,17,313.114288,401.8677446,269.2242717,555.2857268,26.40525855,10315.89051,23,Home Improvement,Approved,0,0,0
67,6,72000,full time,Own,5,34,12,11,1259.471033,17,1633.720312,1095.099985,470.0100937,1571.808751,147.5410908,10315.89051,14,Debt Consolidation,Approved,0,0,0
67,7,72000,full time,Own,5,34,12,11,1259.471033,17,690.5501002,1225.549079,510.6599367,673.5720995,261.632725,10315.89051,21,Major Purchase,Approved,0,5,0
67,8,72000,full time,Own,5,34,12,11,1259.471033,17,992.5875359,869.706901,271.4126482,1000.212188,169.1208422,10315.89051,23,Debt Consolidation,Approved,0,1,0
67,9,72000,full time,Own,5,34,12,11,1259.471033,17,843.6242099,458.1253856,601.2335727,634.516787,224.9613865,10315.89051,9,Medical Expenses,Approved,0,3,0
67,10,72000,full time,Own,5,34,12,11,1259.471033,17,1108.972828,1247.608588,1049.921535,1374.656825,574.3504819,10315.89051,24,Major Purchase,Rejected,0,2,0
67,11,72000,full time,Own,5,34,12,11,1259.471033,17,1367.831564,427.9967651,563.0229665,788.2664759,177.2210124,10315.89051,15,Medical Expenses,Approved,0,3,0
67,12,72000,full time,Own,5,34,12,11,1259.471033,17,709.3958066,403.6755175,290.0938074,761.605841,216.0395076,10315.89051,13,Major Purchase,Approved,0,5,0
68,1,73000,part time,Own,17,93,20,8,905.0529785,3,1048.692719,1527.810216,780.9874764,1972.991535,629.0786581,22643.49976,12,Home Improvement,Approved,0,4,0
68,2,73000,part time,Own,17,93,20,8,905.0529785,3,457.0932827,298.3670898,259.3042357,1135.639479,183.4176819,22643.49976,24,Medical Expenses,Approved,0,3,0
68,3,73000,part time,Own,17,93,20,8,905.0529785,3,567.2874795,521.6039909,421.8004366,1090.420153,337.0954583,22643.49976,23,Major Purchase,Approved,0,4,0
68,4,73000,part time,Own,17,93,20,8,905.0529785,3,476.9137701,295.0600781,162.3242867,366.3755648,136.9765939,22643.49976,7,Medical Expenses,Approved,0,3,0
68,5,73000,part time,Own,17,93,20,8,905.0529785,3,1282.009715,939.5271007,738.9258896,1384.255793,383.9848768,22643.49976,13,Major Purchase,Rejected,0,5,0
68,6,73000,part time,Own,17,93,20,8,905.0529785,3,691.7300075,742.9545318,822.9075689,876.1585699,663.1162266,22643.49976,14,Home Improvement,Rejected,0,1,0
68,7,73000,part time,Own,17,93,20,8,905.0529785,3,1524.032192,1064.30787,710.0515499,866.262401,205.202894,22643.49976,15,Home Improvement,Approved,0,4,0
68,8,73000,part time,Own,17,93,20,8,905.0529785,3,486.3714587,643.6682638,484.7378533,658.6635949,308.2964559,22643.49976,11,Home Improvement,Approved,0,1,0
68,9,73000,part time,Own,17,93,20,8,905.0529785,3,2109.953987,478.7713551,573.509917,1314.196917,432.851177,22643.49976,19,Home Improvement,Approved,0,1,0
68,10,73000,part time,Own,17,93,20,8,905.0529785,3,1878.872982,522.102085,961.6278837,1223.527993,259.9539772,22643.49976,23,Debt Consolidation,Rejected,0,3,0
68,11,73000,part time,Own,17,93,20,8,905.0529785,3,310.8591674,522.7277219,167.4364212,446.2511912,217.2219443,22643.49976,10,Debt Consolidation,Approved,0,3,0
68,12,73000,part time,Own,17,93,20,8,905.0529785,3,1517.475853,1240.932542,965.0953604,1426.55541,630.3156548,22643.49976,18,Debt Consolidation,Rejected,0,2,0
69,1,51000,part time,Rented,1,32,24,11,502.8653561,3,720.9209263,555.6356023,346.0632153,405.4685184,243.4892455,7965.443692,21,Medical Expenses,Approved,0,0,0
69,2,51000,part time,Rented,1,32,24,11,502.8653561,3,903.7598752,365.9226861,976.1856664,1265.400246,411.0225591,7965.443692,8,Home Improvement,Approved,0,1,0
69,3,51000,part time,Rented,1,32,24,11,502.8653561,3,1659.651407,556.3695666,1212.760087,1641.929813,159.8369512,7965.443692,10,Debt Consolidation,Rejected,0,2,0
69,4,51000,part time,Rented,1,32,24,11,502.8653561,3,1259.671824,396.3564481,737.3543751,1352.366541,246.8720711,7965.443692,14,Debt Consolidation,Approved,0,1,0
69,5,51000,part time,Rented,1,32,24,11,502.8653561,3,1603.981862,625.8593109,727.8206671,1629.596161,286.769814,7965.443692,14,Major Purchase,Approved,1,5,11
69,6,51000,part time,Rented,1,32,24,11,502.8653561,3,427.243814,273.6903526,386.7770102,934.9885347,288.3268133,7965.443692,24,Medical Expenses,Rejected,0,5,0
69,7,51000,part time,Rented,1,32,24,11,502.8653561,3,2176.811821,820.3510238,690.4741945,1768.913461,245.7363941,7965.443692,8,Major Purchase,Approved,0,0,0
69,8,51000,part time,Rented,1,32,24,11,502.8653561,3,767.8459807,484.483125,177.9362347,677.2725939,190.6928455,7965.443692,12,Major Purchase,Approved,0,1,0
69,9,51000,part time,Rented,1,32,24,11,502.8653561,3,751.8646728,369.5736928,402.1479313,840.2609788,164.9981268,7965.443692,13,Debt Consolidation,Approved,0,5,0
69,10,51000,part time,Rented,1,32,24,11,502.8653561,3,1012.557849,916.5058571,1077.874099,1276.489539,751.5973417,7965.443692,16,Major Purchase,Approved,0,1,0
69,11,51000,part time,Rented,1,32,24,11,502.8653561,3,547.1925377,327.8528369,195.738628,694.7928166,188.8053061,7965.443692,9,Major Purchase,Rejected,0,0,0
69,12,51000,part time,Rented,1,32,24,11,502.8653561,3,1284.951132,713.8110998,424.9091611,767.3036342,260.2269681,7965.443692,10,Home Improvement,Approved,0,4,0
70,1,99000,part time,Own,15,33,100,12,960.3782547,2,400.2600999,164.7204822,102.0670261,294.7955246,45.89404154,36696.30398,6,Major Purchase,Approved,1,4,82
70,2,99000,part time,Own,15,33,100,12,960.3782547,2,428.9424683,780.4841282,589.3201295,439.1983596,179.0388863,36696.30398,24,Debt Consolidation,Rejected,0,3,0
70,3,99000,part time,Own,15,33,100,12,960.3782547,2,1799.495454,837.6102225,876.9708768,1302.536309,602.8030196,36696.30398,17,Major Purchase,Approved,0,2,0
70,4,99000,part time,Own,15,33,100,12,960.3782547,2,1291.898758,387.8195528,898.998944,1790.59902,516.3198281,36696.30398,9,Debt Consolidation,Approved,0,1,0
70,5,99000,part time,Own,15,33,100,12,960.3782547,2,711.1136124,564.8729997,412.9317863,715.4258265,402.5992444,36696.30398,16,Medical Expenses,Approved,0,0,0
70,6,99000,part time,Own,15,33,100,12,960.3782547,2,541.5143024,249.8675875,230.0176672,772.1050276,99.71131181,36696.30398,6,Home Improvement,Approved,0,1,0
70,7,99000,part time,Own,15,33,100,12,960.3782547,2,314.6509793,108.2253278,280.1549059,448.1286297,189.5074335,36696.30398,19,Major Purchase,Approved,0,1,0
70,8,99000,part time,Own,15,33,100,12,960.3782547,2,601.7210154,438.0580341,150.33639,341.2629965,244.7160613,36696.30398,24,Medical Expenses,Rejected,0,4,0
70,9,99000,part time,Own,15,33,100,12,960.3782547,2,1026.836602,347.7042132,431.2747943,785.6006783,70.30797881,36696.30398,22,Medical Expenses,Rejected,0,4,0
70,10,99000,part time,Own,15,33,100,12,960.3782547,2,689.1725947,228.5500441,298.0645288,363.0944185,202.6706893,36696.30398,12,Major Purchase,Approved,0,4,0
70,11,99000,part time,Own,15,33,100,12,960.3782547,2,2064.138774,726.1242362,926.285162,1452.414326,592.8700286,36696.30398,24,Medical Expenses,Approved,0,3,0
70,12,99000,part time,Own,15,33,100,12,960.3782547,2,714.7221261,1154.559634,940.7671199,745.7324803,193.5166706,36696.30398,9,Debt Consolidation,Approved,0,4,0
71,1,79000,full time,Own,16,21,76,3,2444.556563,3,698.0601258,1014.717882,984.1450382,934.9683728,258.0546836,11145.22554,10,Medical Expenses,Approved,0,3,0
71,2,79000,full time,Own,16,21,76,3,2444.556563,3,1737.802784,1287.708895,839.1341813,1983.228473,818.533028,11145.22554,21,Home Improvement,Approved,0,1,0
71,3,79000,full time,Own,16,21,76,3,2444.556563,3,1000.425395,1255.802645,1126.014938,1763.822477,468.2767134,11145.22554,10,Medical Expenses,Approved,0,3,0
71,4,79000,full time,Own,16,21,76,3,2444.556563,3,1368.801226,1101.828701,436.2407859,926.247912,341.8237433,11145.22554,13,Major Purchase,Rejected,0,4,0
71,5,79000,full time,Own,16,21,76,3,2444.556563,3,1027.645885,607.1389844,380.9567054,1688.53939,62.75747511,11145.22554,13,Major Purchase,Approved,1,2,25
71,6,79000,full time,Own,16,21,76,3,2444.556563,3,487.9917058,467.0044504,556.0053436,594.0332005,347.4661008,11145.22554,17,Major Purchase,Rejected,0,5,0
71,7,79000,full time,Own,16,21,76,3,2444.556563,3,698.2725137,399.9214509,407.997119,513.0461585,217.537808,11145.22554,19,Debt Consolidation,Approved,0,4,0
71,8,79000,full time,Own,16,21,76,3,2444.556563,3,1064.20042,807.9159663,587.1539927,764.2182455,165.6503187,11145.22554,23,Medical Expenses,Approved,0,3,0
71,9,79000,full time,Own,16,21,76,3,2444.556563,3,1542.708852,557.9281056,396.2632766,782.9101163,405.9726753,11145.22554,6,Home Improvement,Approved,0,1,0
71,10,79000,full time,Own,16,21,76,3,2444.556563,3,1162.099716,275.6276298,278.1028609,798.3335091,133.3236248,11145.22554,17,Home Improvement,Approved,0,2,0
71,11,79000,full time,Own,16,21,76,3,2444.556563,3,1266.88619,891.7119646,537.2476585,1512.662946,87.93736728,11145.22554,6,Major Purchase,Rejected,0,0,0
71,12,79000,full time,Own,16,21,76,3,2444.556563,3,1287.042628,636.3640807,454.9458636,964.464592,196.3370102,11145.22554,20,Home Improvement,Approved,0,2,0
72,1,48000,full time,Own,18,0,21,7,1727.875712,4,1045.308046,393.956235,475.3753825,475.7086306,193.284902,20940.30622,24,Home Improvement,Approved,0,1,0
72,2,48000,full time,Own,18,0,21,7,1727.875712,4,1185.739114,666.3338271,463.9863852,1191.058603,635.8470631,20940.30622,6,Medical Expenses,Approved,0,3,0
72,3,48000,full time,Own,18,0,21,7,1727.875712,4,902.1774662,878.2944154,852.5268223,2006.762877,289.5707558,20940.30622,17,Home Improvement,Approved,1,4,32
72,4,48000,full time,Own,18,0,21,7,1727.875712,4,583.2944716,361.042336,285.1263997,493.3827676,62.71557959,20940.30622,20,Major Purchase,Approved,0,2,0
72,5,48000,full time,Own,18,0,21,7,1727.875712,4,1006.650591,598.2811198,743.1482237,963.8045919,501.7029747,20940.30622,14,Home Improvement,Approved,0,3,0
72,6,48000,full time,Own,18,0,21,7,1727.875712,4,856.1038712,239.3639549,362.5922636,1130.958759,285.3980556,20940.30622,11,Medical Expenses,Approved,0,2,0
72,7,48000,full time,Own,18,0,21,7,1727.875712,4,1130.574255,305.2998112,794.7229629,1395.814181,297.341058,20940.30622,12,Home Improvement,Rejected,0,1,0
72,8,48000,full time,Own,18,0,21,7,1727.875712,4,875.6411519,885.1722497,312.1675997,630.8002398,225.6878902,20940.30622,14,Major Purchase,Rejected,0,5,0
72,9,48000,full time,Own,18,0,21,7,1727.875712,4,1439.619805,978.052699,411.4744774,1063.599191,214.4325587,20940.30622,14,Home Improvement,Rejected,0,3,0
72,10,48000,full time,Own,18,0,21,7,1727.875712,4,1032.265868,591.2359798,310.506231,482.6724066,274.6079233,20940.30622,6,Debt Consolidation,Approved,0,4,0
72,11,48000,full time,Own,18,0,21,7,1727.875712,4,765.6477671,367.2728879,668.2990891,600.8471794,372.9801961,20940.30622,10,Debt Consolidation,Rejected,0,0,0
72,12,48000,full time,Own,18,0,21,7,1727.875712,4,389.4951138,202.0670604,447.9505676,553.950166,89.04536301,20940.30622,12,Medical Expenses,Rejected,0,1,0
73,1,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,1160.731804,451.9503517,968.1560938,756.7080074,168.9635909,37034.38355,16,Debt Consolidation,Approved,0,0,0
73,2,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,953.1233568,1022.551716,736.8925022,1825.653506,224.0529771,37034.38355,8,Medical Expenses,Approved,0,2,0
73,3,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,901.0756871,409.2430372,396.6861129,834.0831357,257.4450207,37034.38355,8,Debt Consolidation,Approved,0,2,0
73,4,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,898.2546412,1217.394649,685.1373256,917.9473119,120.0931621,37034.38355,17,Debt Consolidation,Rejected,0,3,0
73,5,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,620.6098319,624.5384889,327.1314576,724.539575,251.3346267,37034.38355,10,Medical Expenses,Approved,0,1,0
73,6,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,2001.143071,1438.928114,1135.834814,1506.837325,352.6103962,37034.38355,10,Medical Expenses,Rejected,1,2,12
73,7,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,2074.949539,822.9836306,498.5425949,2045.153575,93.75909224,37034.38355,12,Major Purchase,Rejected,0,3,0
73,8,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,218.0147362,339.9405747,97.57571723,276.4350479,157.359885,37034.38355,8,Home Improvement,Approved,0,0,0
73,9,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,1778.496169,1248.439494,1032.623292,2052.784829,350.9325213,37034.38355,13,Major Purchase,Approved,0,1,0
73,10,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,1140.59976,410.2930956,490.5637221,903.1430228,76.83914606,37034.38355,13,Major Purchase,Approved,0,5,0
73,11,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,598.7861813,252.6048886,347.7799438,269.0588092,89.20685241,37034.38355,19,Home Improvement,Rejected,0,0,0
73,12,1.00E+05,full time,Own,16,42,99,2,3288.760462,20,599.8226891,421.8155306,256.1023202,591.3392202,74.22527429,37034.38355,16,Home Improvement,Approved,0,4,0
74,1,92000,full time,Own,7,1,82,3,2650.969883,2,1119.225847,615.2892405,507.8462282,1022.024391,211.4059054,11122.07579,12,Home Improvement,Approved,0,5,0
74,2,92000,full time,Own,7,1,82,3,2650.969883,2,2156.112067,454.8867768,621.3208474,1076.749359,82.52548787,11122.07579,9,Home Improvement,Rejected,0,3,0
74,3,92000,full time,Own,7,1,82,3,2650.969883,2,1191.544089,362.6092822,535.2035262,1109.841278,151.1176577,11122.07579,11,Home Improvement,Approved,0,3,0
74,4,92000,full time,Own,7,1,82,3,2650.969883,2,495.1893114,217.6424432,340.3693872,403.7644693,45.43760078,11122.07579,20,Major Purchase,Approved,1,4,67
74,5,92000,full time,Own,7,1,82,3,2650.969883,2,2161.398227,707.3551397,909.9779157,1852.657518,672.1246739,11122.07579,16,Medical Expenses,Approved,0,1,0
74,6,92000,full time,Own,7,1,82,3,2650.969883,2,1406.066635,406.9404066,438.6921537,1358.929515,312.3544972,11122.07579,16,Medical Expenses,Approved,0,2,0
74,7,92000,full time,Own,7,1,82,3,2650.969883,2,1152.936313,298.2890801,357.0599704,1380.743266,185.8171538,11122.07579,9,Debt Consolidation,Approved,0,2,0
74,8,92000,full time,Own,7,1,82,3,2650.969883,2,720.3135186,216.8774295,465.53292,856.9972472,82.89876334,11122.07579,8,Medical Expenses,Rejected,0,4,0
74,9,92000,full time,Own,7,1,82,3,2650.969883,2,939.7842818,585.0404821,794.2662849,1324.137067,416.7510384,11122.07579,10,Debt Consolidation,Approved,0,0,0
74,10,92000,full time,Own,7,1,82,3,2650.969883,2,1777.762701,618.5631801,1039.285843,1214.123293,605.8887013,11122.07579,14,Home Improvement,Approved,0,3,0
74,11,92000,full time,Own,7,1,82,3,2650.969883,2,1421.925591,383.2722016,406.9676613,2089.767682,625.8263799,11122.07579,19,Medical Expenses,Approved,0,5,0
74,12,92000,full time,Own,7,1,82,3,2650.969883,2,1488.160992,847.653035,1008.85014,1067.749526,165.6896533,11122.07579,14,Debt Consolidation,Approved,0,4,0
75,1,62000,part time,Rented,16,62,23,2,1488.945389,12,530.000057,325.5031717,282.0257127,278.479275,79.48317077,3577.115966,13,Major Purchase,Approved,0,2,0
75,2,62000,part time,Rented,16,62,23,2,1488.945389,12,885.524824,270.371769,331.1099209,1430.158941,217.3253786,3577.115966,19,Debt Consolidation,Approved,0,4,0
75,3,62000,part time,Rented,16,62,23,2,1488.945389,12,1014.270733,1014.753461,617.2241527,597.5045883,245.6696663,3577.115966,20,Debt Consolidation,Approved,0,5,0
75,4,62000,part time,Rented,16,62,23,2,1488.945389,12,598.3002711,473.3139262,306.9103963,551.0545563,248.5797039,3577.115966,6,Medical Expenses,Approved,0,1,0
75,5,62000,part time,Rented,16,62,23,2,1488.945389,12,1323.0414,244.2992283,526.0648454,585.2917855,52.43814463,3577.115966,21,Major Purchase,Approved,0,1,0
75,6,62000,part time,Rented,16,62,23,2,1488.945389,12,1416.93279,1086.042491,638.494953,948.1461592,340.0958168,3577.115966,8,Debt Consolidation,Approved,0,4,0
75,7,62000,part time,Rented,16,62,23,2,1488.945389,12,1213.85173,355.4438887,591.2250866,1518.45397,374.2413409,3577.115966,12,Debt Consolidation,Approved,0,3,0
75,8,62000,part time,Rented,16,62,23,2,1488.945389,12,1485.197338,431.1303707,606.9844568,1137.057028,534.1893909,3577.115966,12,Major Purchase,Rejected,0,2,0
75,9,62000,part time,Rented,16,62,23,2,1488.945389,12,1770.632987,897.2895045,864.8309383,2446.739798,202.9039214,3577.115966,18,Medical Expenses,Approved,0,5,0
75,10,62000,part time,Rented,16,62,23,2,1488.945389,12,335.7516831,435.2287148,251.9126942,594.6856119,230.6314865,3577.115966,7,Home Improvement,Approved,0,5,0
75,11,62000,part time,Rented,16,62,23,2,1488.945389,12,1451.149801,383.3268339,357.5861937,993.8515383,406.8933107,3577.115966,15,Major Purchase,Approved,0,5,0
75,12,62000,part time,Rented,16,62,23,2,1488.945389,12,606.345206,405.1846968,276.9110406,761.3306465,91.63844644,3577.115966,6,Debt Consolidation,Approved,0,2,0
76,1,77000,full time,Own,16,81,82,11,2087.669759,4,656.4779139,486.4953348,302.7521146,469.3439126,230.1609636,11651.32673,19,Debt Consolidation,Approved,0,2,0
76,2,77000,full time,Own,16,81,82,11,2087.669759,4,1380.785043,1330.269598,870.6996082,1214.9048,79.99050849,11651.32673,6,Medical Expenses,Approved,0,5,0
76,3,77000,full time,Own,16,81,82,11,2087.669759,4,579.5046031,517.2972238,247.185699,338.1116215,197.4290141,11651.32673,21,Medical Expenses,Approved,0,2,0
76,4,77000,full time,Own,16,81,82,11,2087.669759,4,590.5943234,383.7021174,673.1810261,860.5904484,179.6634666,11651.32673,21,Debt Consolidation,Rejected,0,3,0
76,5,77000,full time,Own,16,81,82,11,2087.669759,4,2234.466817,1545.908965,424.2065815,2180.970058,688.9242879,11651.32673,16,Major Purchase,Approved,0,2,0
76,6,77000,full time,Own,16,81,82,11,2087.669759,4,631.7044848,141.8140834,188.9451911,380.4529206,210.1612653,11651.32673,9,Medical Expenses,Approved,0,4,0
76,7,77000,full time,Own,16,81,82,11,2087.669759,4,1022.313318,428.6357634,550.3442361,1105.431871,252.4178494,11651.32673,14,Medical Expenses,Approved,0,5,0
76,8,77000,full time,Own,16,81,82,11,2087.669759,4,386.3528087,315.9499177,446.8812164,756.2929772,211.5338441,11651.32673,12,Home Improvement,Approved,0,2,0
76,9,77000,full time,Own,16,81,82,11,2087.669759,4,490.1853347,486.8811007,293.7320188,599.576921,164.723759,11651.32673,7,Debt Consolidation,Approved,0,4,0
76,10,77000,full time,Own,16,81,82,11,2087.669759,4,265.1506345,138.807029,170.5900512,282.9059714,218.669805,11651.32673,20,Major Purchase,Approved,0,5,0
76,11,77000,full time,Own,16,81,82,11,2087.669759,4,276.1543469,283.9806908,127.9211863,171.5876673,124.2579337,11651.32673,16,Medical Expenses,Approved,0,4,0
76,12,77000,full time,Own,16,81,82,11,2087.669759,4,631.4901039,591.5204083,368.7590822,1290.706988,453.1859116,11651.32673,19,Medical Expenses,Rejected,0,5,0
